Y,M,D,Q (cms)
2014,9,22,9.373
2014,9,23,9.685
2014,9,24,9.345
2014,9,25,8.892
2014,9,26,8.75
2014,9,27,9.486
2014,9,28,10.506
2014,9,29,16.991
2014,9,30,13.366
2014,10,1,12.517
2014,10,2,11.384
2014,10,3,11.016
2014,10,4,10.931
2014,10,5,10.591
2014,10,6,9.883
2014,10,7,9.656
2014,10,8,9.6
2014,10,9,9.458
2014,10,10,9.43
2014,10,11,9.543
2014,10,12,9.826
2014,10,13,9.685
2014,10,14,9.571
2014,10,15,9.685
2014,10,16,10.279
2014,10,17,9.94
2014,10,18,9.77
2014,10,19,9.628
2014,10,20,9.515
2014,10,21,11.554
2014,10,22,13.366
2014,10,23,12.092
2014,10,24,14.81
2014,10,25,14.81
2014,10,26,12.885
2014,10,27,12.63
2014,10,28,11.809
2014,10,29,11.554
2014,10,30,12.12
2014,10,31,12.177
2014,11,1,12.46
2014,11,2,16.113
2014,11,3,14.47
2014,11,4,12.828
2014,11,5,12.432
2014,11,6,12.318
2014,11,7,12.205
2014,11,8,12.403
2014,11,9,12.12
2014,11,10,13.281
2014,11,11,12.318
2014,11,12,10.732
2014,11,13,8.807
2014,11,14,12.007
2014,11,15,11.695
2014,11,16,9.147
2014,11,17,9.402
2014,11,18,10.563
2014,11,19,12.092
2014,11,20,14.385
2014,11,21,13.649
2014,11,22,16.028
2014,11,23,16.877
2014,11,24,15.292
2014,11,25,14.867
2014,11,26,21.437
2014,11,27,19.568
2014,11,28,20.134
2014,11,29,21.38
2014,11,30,21.805
2014,12,1,16.991
2014,12,2,18.237
2014,12,3,17.076
2014,12,4,19.454
2014,12,5,23.192
2014,12,6,22.031
2014,12,7,22.23
2014,12,8,20.587
2014,12,9,19.143
2014,12,10,18.293
2014,12,11,17.529
2014,12,12,19.03
2014,12,13,24.325
2014,12,14,22.966
2014,12,15,19.086
2014,12,16,19.568
2014,12,17,18.803
2014,12,18,17.897
2014,12,19,17.246
2014,12,20,16.736
2014,12,21,25.543
2014,12,22,32.282
2014,12,23,24.58
2014,12,24,23.022
2014,12,25,21.861
2014,12,26,17.982
2014,12,27,16.254
2014,12,28,18.01
2014,12,29,17.104
2014,12,30,15.178
2014,12,31,12.913
2015,1,1,13.309
2015,1,2,13.876
2015,1,3,15.575
2015,1,4,16.991
2015,1,5,17.5
2015,1,6,17.161
2015,1,7,16.821
2015,1,8,17.076
2015,1,9,17.104
2015,1,10,17.047
2015,1,11,17.557
2015,1,12,17.161
2015,1,13,16.311
2015,1,14,13.989
2015,1,15,12.46
2015,1,16,16
2015,1,17,15.235
2015,1,18,17.925
2015,1,19,25.345
2015,1,20,21.465
2015,1,21,17.812
2015,1,22,17.614
2015,1,23,19.766
2015,1,24,19.2
2015,1,25,19.483
2015,1,26,18.095
2015,1,27,19.171
2015,1,28,21.21
2015,1,29,21.522
2015,1,30,20.814
2015,1,31,19.653
2015,2,1,20.389
2015,2,2,21.465
2015,2,3,22.768
2015,2,4,24.58
2015,2,5,25.769
2015,2,6,27.129
2015,2,7,80.706
2015,2,8,96.281
2015,2,9,99.962
2015,2,10,107.325
2015,2,11,86.086
2015,2,12,69.945
2015,2,13,60.034
2015,2,14,53.804
2015,2,15,50.689
2015,2,16,46.725
2015,2,17,43.043
2015,2,18,40.495
2015,2,19,38.795
2015,2,20,37.38
2015,2,21,35.114
2015,2,22,32.282
2015,2,23,27.95
2015,2,24,29.451
2015,2,25,28.601
2015,2,26,27.129
2015,2,27,26.222
2015,2,28,25.146
2015,3,1,23.844
2015,3,2,22.484
2015,3,3,22.683
2015,3,4,19.992
2015,3,5,20.191
2015,3,6,20.644
2015,3,7,20.899
2015,3,8,21.182
2015,3,9,22.286
2015,3,10,23.447
2015,3,11,25.514
2015,3,12,27.072
2015,3,13,30.866
2015,3,14,34.265
2015,3,15,39.645
2015,3,16,48.99
2015,3,17,54.37
2015,3,18,57.485
2015,3,19,55.786
2015,3,20,53.238
2015,3,21,53.238
2015,3,22,52.105
2015,3,23,52.388
2015,3,24,50.972
2015,3,25,46.441
2015,3,26,43.893
2015,3,27,44.742
2015,3,28,48.99
2015,3,29,51.539
2015,3,30,52.388
2015,3,31,56.353
2015,4,1,59.184
2015,4,2,55.22
2015,4,3,50.972
2015,4,4,48.14
2015,4,5,46.441
2015,4,6,44.176
2015,4,7,40.211
2015,4,8,38.229
2015,4,9,36.247
2015,4,10,34.831
2015,4,11,34.831
2015,4,12,35.681
2015,4,13,33.415
2015,4,14,34.548
2015,4,15,33.132
2015,4,16,32.282
2015,4,17,32.849
2015,4,18,35.114
2015,4,19,38.512
2015,4,20,42.194
2015,4,21,47.574
2015,4,22,54.654
2015,4,23,62.299
2015,4,24,66.547
2015,4,25,62.583
2015,4,26,56.069
2015,4,27,50.972
2015,4,28,49.273
2015,4,29,52.388
2015,4,30,60.034
2015,5,1,65.131
2015,5,2,68.812
2015,5,3,71.361
2015,5,4,72.494
2015,5,5,74.193
2015,5,6,78.157
2015,5,7,72.777
2015,5,8,65.697
2015,5,9,60.883
2015,5,10,58.901
2015,5,11,58.618
2015,5,12,59.184
2015,5,13,62.016
2015,5,14,61.167
2015,5,15,62.583
2015,5,16,62.583
2015,5,17,65.981
2015,5,18,64.565
2015,5,19,63.998
2015,5,20,68.529
2015,5,21,69.662
2015,5,22,71.361
2015,5,23,69.945
2015,5,24,71.078
2015,5,25,73.343
2015,5,26,71.644
2015,5,27,71.361
2015,5,28,67.113
2015,5,29,62.866
2015,5,30,63.715
2015,5,31,64.565
2015,6,1,73.06
2015,6,2,75.042
2015,6,3,64.565
2015,6,4,56.636
2015,6,5,51.822
2015,6,6,52.671
2015,6,7,51.822
2015,6,8,52.388
2015,6,9,53.521
2015,6,10,54.937
2015,6,11,47.857
2015,6,12,43.893
2015,6,13,40.211
2015,6,14,36.247
2015,6,15,33.132
2015,6,16,31.433
2015,6,17,30.017
2015,6,18,28.601
2015,6,19,27.213
2015,6,20,25.883
2015,6,21,24.863
2015,6,22,23.674
2015,6,23,22.541
2015,6,24,21.465
2015,6,25,20.785
2015,6,26,19.794
2015,6,27,19.058
2015,6,28,18.577
2015,6,29,17.982
2015,6,30,17.359
2015,7,1,16.764
2015,7,2,16.198
2015,7,3,15.66
2015,7,4,15.065
2015,7,5,14.952
2015,7,6,15.801
2015,7,7,15.122
2015,7,8,15.207
2015,7,9,16.453
2015,7,10,15.745
2015,7,11,16.254
2015,7,12,16.056
2015,7,13,15.292
2015,7,14,15.858
2015,7,15,14.442
2015,7,16,13.678
2015,7,17,13.168
2015,7,18,13.224
2015,7,19,14.329
2015,7,20,13.055
2015,7,21,12.375
2015,7,22,12.177
2015,7,23,12.913
2015,7,24,12.318
2015,7,25,11.78
2015,7,26,11.355
2015,7,27,11.271
2015,7,28,11.978
2015,7,29,11.299
2015,7,30,10.817
2015,7,31,10.393
2015,8,1,10.025
2015,8,2,9.713
2015,8,3,9.713
2015,8,4,10.138
2015,8,5,10.194
2015,8,6,13.593
2015,8,7,11.186
2015,8,8,10.732
2015,8,9,11.044
2015,8,10,10.138
2015,8,11,9.656
2015,8,12,9.26
2015,8,13,9.005
2015,8,14,8.75
2015,8,15,8.722
2015,8,16,8.609
2015,8,17,8.552
2015,8,18,8.467
2015,8,19,8.439
2015,8,20,8.354
2015,8,21,8.212
2015,8,22,8.071
2015,8,23,8.071
2015,8,24,7.986
2015,8,25,7.787
2015,8,26,7.618
2015,8,27,7.872
2015,8,28,7.844
2015,8,29,7.816
2015,8,30,7.901
2015,8,31,7.929
2015,9,1,7.872
2015,9,2,7.731
2015,9,3,7.731
2015,9,4,8.212
2015,9,5,9.033
2015,9,6,8.835
2015,9,7,8.637
2015,9,8,8.41
2015,9,9,8.212
2015,9,10,7.986
2015,9,11,7.787
2015,9,12,7.646
2015,9,13,7.533
2015,9,14,7.533
2015,9,15,9.911
2015,9,16,12.686
2015,9,17,11.978
2015,9,18,12.601
2015,9,19,10.732
2015,9,20,9.911
2015,9,21,9.458
2015,9,22,9.118
2015,9,23,8.892
2015,9,24,8.722
2015,9,25,8.665
2015,9,26,8.552
2015,9,27,8.41
2015,9,28,8.41
2015,9,29,8.382
2015,9,30,8.325
2015,10,1,8.524
2015,10,2,8.892
2015,10,3,8.863
2015,10,4,9.005
2015,10,5,8.863
2015,10,6,8.665
2015,10,7,8.552
2015,10,8,8.58
2015,10,9,8.524
2015,10,10,8.382
2015,10,11,8.241
2015,10,12,8.241
2015,10,13,8.297
2015,10,14,8.269
2015,10,15,8.269
2015,10,16,8.241
2015,10,17,8.212
2015,10,18,9.486
2015,10,19,10.761
2015,10,20,10.421
2015,10,21,9.571
2015,10,22,9.118
2015,10,23,8.948
2015,10,24,8.977
2015,10,25,8.835
2015,10,26,9.033
2015,10,27,9.033
2015,10,28,8.892
2015,10,29,9.373
2015,10,30,9.515
2015,10,31,11.044
2015,11,1,13.564
2015,11,2,16.254
2015,11,3,13.196
2015,11,4,12.205
2015,11,5,11.327
2015,11,6,10.987
2015,11,7,10.449
2015,11,8,10.138
2015,11,9,10.931
2015,11,10,11.214
2015,11,11,10.223
2015,11,12,10.138
2015,11,13,9.798
2015,11,14,10.109
2015,11,15,9.996
2015,11,16,10.223
2015,11,17,9.486
2015,11,18,10.619
2015,11,19,10.364
2015,11,20,11.384
2015,11,21,8.099
2015,11,22,7.023
2015,11,23,8.92
2015,11,24,11.61
2015,11,25,12.12
2015,11,26,10.109
2015,11,27,6.287
2015,11,28,5.324
2015,11,29,5.097
2015,11,30,5.097
2015,12,1,6.513
2015,12,2,8.212
2015,12,3,11.327
2015,12,4,12.375
2015,12,5,11.242
2015,12,6,10.308
2015,12,7,13.111
2015,12,8,22.286
2015,12,9,21.975
2015,12,10,21.72
2015,12,11,20.247
2015,12,12,16.679
2015,12,13,15.83
2015,12,14,15.32
2015,12,15,12.941
2015,12,16,11.752
2015,12,17,11.072
2015,12,18,12.856
2015,12,19,14.046
2015,12,20,13.904
2015,12,21,13.366
2015,12,22,12.8
2015,12,23,12.913
2015,12,24,12.46
2015,12,25,10.336
2015,12,26,7.646
2015,12,27,7.221
2015,12,28,8.495
2015,12,29,9.062
2015,12,30,9.345
2015,12,31,8.779
2016,1,1,9.486
2016,1,2,9.571
2016,1,3,11.271
2016,1,4,12.828
2016,1,5,12.686
2016,1,6,12.233
2016,1,7,11.78
2016,1,8,11.271
2016,1,9,11.101
2016,1,10,9.94
2016,1,11,8.156
2016,1,12,10.817
2016,1,13,12.29
2016,1,14,11.724
2016,1,15,11.072
2016,1,16,10.931
2016,1,17,10.931
2016,1,18,11.412
2016,1,19,11.497
2016,1,20,11.78
2016,1,21,11.44
2016,1,22,11.384
2016,1,23,11.724
2016,1,24,12.318
2016,1,25,11.412
2016,1,26,9.883
2016,1,27,10.194
2016,1,28,12.29
2016,1,29,13.196
2016,1,30,13.904
2016,1,31,12.715
2016,2,1,10.364
2016,2,2,9.94
2016,2,3,10.789
2016,2,4,12.828
2016,2,5,13.083
2016,2,6,12.347
2016,2,7,12.007
2016,2,8,11.582
2016,2,9,12.233
2016,2,10,13.734
2016,2,11,15.433
2016,2,12,16.821
2016,2,13,18.293
2016,2,14,20.219
2016,2,15,21.861
2016,2,16,26.477
2016,2,17,27.695
2016,2,18,29.734
2016,2,19,30.866
2016,2,20,27.667
2016,2,21,24.41
2016,2,22,23.051
2016,2,23,20.757
2016,2,24,20.247
2016,2,25,20.276
2016,2,26,20.757
2016,2,27,23.56
2016,2,28,24.467
2016,2,29,24.325
2016,3,1,24.155
2016,3,2,24.891
2016,3,3,26.307
2016,3,4,26.534
2016,3,5,30.866
2016,3,6,54.37
2016,3,7,64.565
2016,3,8,48.707
2016,3,9,41.061
2016,3,10,38.795
2016,3,11,55.503
2016,3,12,64.565
2016,3,13,69.945
2016,3,14,77.591
2016,3,15,65.414
2016,3,16,54.37
2016,3,17,46.725
2016,3,18,41.344
2016,3,19,38.229
2016,3,20,38.229
2016,3,21,45.592
2016,3,22,53.521
2016,3,23,49.556
2016,3,24,46.725
2016,3,25,43.893
2016,3,26,40.211
2016,3,27,38.229
2016,3,28,35.681
2016,3,29,34.265
2016,3,30,33.132
2016,3,31,36.247
2016,4,1,41.061
2016,4,2,48.424
2016,4,3,60.034
2016,4,4,72.211
2016,4,5,69.379
2016,4,6,66.547
2016,4,7,72.211
2016,4,8,85.237
2016,4,9,101.661
2016,4,10,120.351
2016,4,11,128.846
2016,4,12,133.944
2016,4,13,154.616
2016,4,14,151.217
2016,4,15,124.032
2016,4,16,101.661
2016,4,17,91.467
2016,4,18,90.051
2016,4,19,94.015
2016,4,20,105.059
2016,4,21,119.501
2016,4,22,140.457
2016,4,23,145.554
2016,4,24,133.66
2016,4,25,120.917
2016,4,26,110.44
2016,4,27,107.042
2016,4,28,96.564
2016,4,29,92.883
2016,4,30,86.653
2016,5,1,82.405
2016,5,2,84.387
2016,5,3,91.467
2016,5,4,101.944
2016,5,5,112.422
2016,5,6,128.563
2016,5,7,135.076
2016,5,8,137.625
2016,5,9,141.873
2016,5,10,119.501
2016,5,11,98.546
2016,5,12,88.918
2016,5,13,88.918
2016,5,14,97.697
2016,5,15,111.572
2016,5,16,109.024
2016,5,17,97.13
2016,5,18,96.281
2016,5,19,108.174
2016,5,20,109.024
2016,5,21,95.714
2016,5,22,82.122
2016,5,23,72.211
2016,5,24,65.131
2016,5,25,60.6
2016,5,26,59.184
2016,5,27,58.901
2016,5,28,61.167
2016,5,29,63.432
2016,5,30,66.83
2016,5,31,71.078
2016,6,1,75.892
2016,6,2,80.706
2016,6,3,82.405
2016,6,4,92.316
2016,6,5,103.643
2016,6,6,111.856
2016,6,7,97.98
2016,6,8,95.714
2016,6,9,93.732
2016,6,10,82.122
2016,6,11,73.343
2016,6,12,62.583
2016,6,13,55.786
2016,6,14,53.238
2016,6,15,50.406
2016,6,16,48.14
2016,6,17,43.043
2016,6,18,39.928
2016,6,19,39.645
2016,6,20,39.079
2016,6,21,40.495
2016,6,22,41.061
2016,6,23,39.645
2016,6,24,39.079
2016,6,25,36.813
2016,6,26,34.265
2016,6,27,31.999
2016,6,28,31.15
2016,6,29,30.583
2016,6,30,30.017
2016,7,1,29.167
2016,7,2,27.921
2016,7,3,26.279
2016,7,4,25.005
2016,7,5,23.815
2016,7,6,22.768
2016,7,7,21.89
2016,7,8,20.899
2016,7,9,20.219
2016,7,10,20.53
2016,7,11,22.371
2016,7,12,20.474
2016,7,13,19.2
2016,7,14,18.237
2016,7,15,17.415
2016,7,16,16.821
2016,7,17,16.396
2016,7,18,15.83
2016,7,19,15.263
2016,7,20,14.895
2016,7,21,14.527
2016,7,22,14.074
2016,7,23,13.791
2016,7,24,13.678
2016,7,25,13.423
2016,7,26,13.083
2016,7,27,12.828
2016,7,28,12.573
2016,7,29,12.403
2016,7,30,12.205
2016,7,31,11.95
2016,8,1,11.724
2016,8,2,11.667
2016,8,3,11.384
2016,8,4,11.497
2016,8,5,11.44
2016,8,6,11.667
2016,8,7,11.271
2016,8,8,11.072
2016,8,9,10.931
2016,8,10,10.959
2016,8,11,10.959
2016,8,12,10.817
2016,8,13,10.534
2016,8,14,10.364
2016,8,15,10.223
2016,8,16,10.053
2016,8,17,9.996
2016,8,18,10.053
2016,8,19,9.855
2016,8,20,9.685
2016,8,21,9.571
2016,8,22,9.373
2016,8,23,9.317
2016,8,24,9.43
2016,8,25,9.486
2016,8,26,9.43
2016,8,27,9.373
2016,8,28,9.26
2016,8,29,9.147
2016,8,30,9.062
2016,8,31,9.005
2016,9,1,8.863
2016,9,2,8.779
2016,9,3,9.486
2016,9,4,9.77
2016,9,5,10.902
2016,9,6,10.364
2016,9,7,9.911
2016,9,8,9.628
2016,9,9,9.458
2016,9,10,9.345
2016,9,11,9.232
2016,9,12,9.175
2016,9,13,9.345
2016,9,14,10.393
2016,9,15,12.035
2016,9,16,10.393
2016,9,17,9.911
2016,9,18,9.77
2016,9,19,9.911
2016,9,20,9.713
2016,9,21,9.6
2016,9,22,10.449
2016,9,23,11.78
2016,9,24,10.534
2016,9,25,9.968
2016,9,26,9.798
2016,9,27,9.685
2016,9,28,9.543
2016,9,29,9.402
2016,9,30,9.345
2016,10,1,9.317
2016,10,2,9.373
2016,10,3,9.685
2016,10,4,9.94
2016,10,5,9.968
2016,10,6,10.109
2016,10,7,10.138
2016,10,8,9.94
2016,10,9,9.77
2016,10,10,9.656
2016,10,11,9.628
2016,10,12,9.571
2016,10,13,9.656
2016,10,14,10.902
2016,10,15,14.81
2016,10,16,17.784
2016,10,17,17.246
2016,10,18,16.962
2016,10,19,15.83
2016,10,20,14.357
2016,10,21,13.536
2016,10,22,13.451
2016,10,23,13.139
2016,10,24,12.913
2016,10,25,15.66
2016,10,26,16.764
2016,10,27,15.093
2016,10,28,14.81
2016,10,29,16.113
2016,10,30,15.915
2016,10,31,27.157
2016,11,1,24.976
2016,11,2,22.173
2016,11,3,19.964
2016,11,4,18.52
2016,11,5,17.415
2016,11,6,16.594
2016,11,7,15.83
2016,11,8,15.235
2016,11,9,14.754
2016,11,10,14.385
2016,11,11,14.046
2016,11,12,13.734
2016,11,13,13.451
2016,11,14,13.281
2016,11,15,14.102
2016,11,16,15.433
2016,11,17,14.329
2016,11,18,12.573
2016,11,19,13.564
2016,11,20,13.224
2016,11,21,12.97
2016,11,22,12.573
2016,11,23,12.743
2016,11,24,12.488
2016,11,25,12.035
2016,11,26,12.318
2016,11,27,12.262
2016,11,28,12.658
2016,11,29,11.469
2016,11,30,10.619
2016,12,1,12.205
2016,12,2,10.166
2016,12,3,11.242
2016,12,4,12.658
2016,12,5,10.874
2016,12,6,8.439
2016,12,7,9.94
2016,12,8,9.033
2016,12,9,13.423
2016,12,10,15.462
2016,12,11,14.47
2016,12,12,13.593
2016,12,13,11.95
2016,12,14,12.007
2016,12,15,13.593
2016,12,16,15.518
2016,12,17,12.12
2016,12,18,9.147
2016,12,19,10.563
2016,12,20,14.187
2016,12,21,13.678
2016,12,22,12.12
2016,12,23,10.478
2016,12,24,12.177
2016,12,25,13.593
2016,12,26,12.035
2016,12,27,10.874
2016,12,28,12.177
2016,12,29,11.469
2016,12,30,12.035
2016,12,31,11.554
2017,1,1,11.752
2017,1,2,12.063
2017,1,3,13.026
2017,1,4,13.649
2017,1,5,12.177
2017,1,6,10.194
2017,1,7,10.449
2017,1,8,11.469
2017,1,9,12.658
2017,1,10,14.329
2017,1,11,13.083
2017,1,12,12.545
2017,1,13,12.233
2017,1,14,12.177
2017,1,15,12.545
2017,1,16,12.233
2017,1,17,12.771
2017,1,18,13.961
2017,1,19,15.716
2017,1,20,15.292
2017,1,21,15.15
2017,1,22,14.102
2017,1,23,14.301
2017,1,24,13.168
2017,1,25,12.517
2017,1,26,13.479
2017,1,27,12.573
2017,1,28,12.318
2017,1,29,11.894
2017,1,30,13.593
2017,1,31,14.725
2017,2,1,15.292
2017,2,2,15.858
2017,2,3,17.274
2017,2,4,18.52
2017,2,5,20.162
2017,2,6,20.615
2017,2,7,22.598
2017,2,8,21.21
2017,2,9,45.592
2017,2,10,152.917
2017,2,11,94.299
2017,2,12,61.733
2017,2,13,48.424
2017,2,14,41.344
2017,2,15,38.512
2017,2,16,38.795
2017,2,17,43.893
2017,2,18,43.61
2017,2,19,50.689
2017,2,20,48.424
2017,2,21,71.927
2017,2,22,66.264
2017,2,23,53.238
2017,2,24,44.459
2017,2,25,37.946
2017,2,26,34.548
2017,2,27,31.433
2017,2,28,29.451
2017,3,1,26.789
2017,3,2,24.552
2017,3,3,24.325
2017,3,4,25.146
2017,3,5,24.948
2017,3,6,23.985
2017,3,7,23.277
2017,3,8,23.447
2017,3,9,29.734
2017,3,10,74.193
2017,3,11,94.015
2017,3,12,74.476
2017,3,13,73.626
2017,3,14,76.741
2017,3,15,104.493
2017,3,16,178.686
2017,3,17,190.013
2017,3,18,173.589
2017,3,19,218.897
2017,3,20,247.498
2017,3,21,205.588
2017,3,22,231.923
2017,3,23,197.376
2017,3,24,170.757
2017,3,25,144.138
2017,3,26,126.298
2017,3,27,112.422
2017,3,28,101.378
2017,3,29,96.281
2017,3,30,122.9
2017,3,31,124.032
2017,4,1,123.466
2017,4,2,129.13
2017,4,3,130.545
2017,4,4,114.971
2017,4,5,103.927
2017,4,6,111.006
2017,4,7,133.66
2017,4,8,145.271
2017,4,9,124.315
2017,4,10,107.042
2017,4,11,94.015
2017,4,12,86.936
2017,4,13,96.564
2017,4,14,96.564
2017,4,15,88.352
2017,4,16,83.821
2017,4,17,100.245
2017,4,18,118.369
2017,4,19,122.9
2017,4,20,125.448
2017,4,21,117.236
2017,4,22,116.386
2017,4,23,122.616
2017,4,24,129.979
2017,4,25,122.333
2017,4,26,121.201
2017,4,27,113.555
2017,4,28,103.077
2017,4,29,97.414
2017,4,30,99.679
2017,5,1,100.245
2017,5,2,108.457
2017,5,3,124.315
2017,5,4,146.12
2017,5,5,197.942
2017,5,6,276.949
2017,5,7,334.151
2017,5,8,265.622
2017,5,9,249.764
2017,5,10,252.029
2017,5,11,265.622
2017,5,12,291.674
2017,5,13,248.914
2017,5,14,195.96
2017,5,15,162.828
2017,5,16,150.934
2017,5,17,135.643
2017,5,18,117.519
2017,5,19,107.325
2017,5,20,105.059
2017,5,21,111.006
2017,5,22,137.342
2017,5,23,175.854
2017,5,24,222.862
2017,5,25,235.038
2017,5,26,190.863
2017,5,27,164.81
2017,5,28,169.341
2017,5,29,195.11
2017,5,30,222.012
2017,5,31,254.295
2017,6,1,278.365
2017,6,2,248.348
2017,6,3,229.375
2017,6,4,240.985
2017,6,5,255.427
2017,6,6,218.897
2017,6,7,208.703
2017,6,8,241.835
2017,6,9,209.269
2017,6,10,172.739
2017,6,11,137.908
2017,6,12,123.466
2017,6,13,127.43
2017,6,14,108.174
2017,6,15,102.511
2017,6,16,114.404
2017,6,17,129.979
2017,6,18,136.492
2017,6,19,153.483
2017,6,20,172.173
2017,6,21,195.96
2017,6,22,169.624
2017,6,23,135.643
2017,6,24,120.634
2017,6,25,117.519
2017,6,26,122.05
2017,6,27,127.714
2017,6,28,118.935
2017,6,29,104.776
2017,6,30,88.352
2017,7,1,84.954
2017,7,2,82.405
2017,7,3,81.272
2017,7,4,82.405
2017,7,5,76.458
2017,7,6,75.609
2017,7,7,70.228
2017,7,8,67.113
2017,7,9,64.282
2017,7,10,61.733
2017,7,11,57.485
2017,7,12,52.105
2017,7,13,47.574
2017,7,14,45.592
2017,7,15,43.61
2017,7,16,42.194
2017,7,17,39.928
2017,7,18,37.096
2017,7,19,34.831
2017,7,20,33.132
2017,7,21,31.433
2017,7,22,30.017
2017,7,23,28.601
2017,7,24,27.78
2017,7,25,27.242
2017,7,26,28.006
2017,7,27,27.27
2017,7,28,25.854
2017,7,29,24.835
2017,7,30,23.617
2017,7,31,22.626
2017,8,1,21.833
2017,8,2,21.295
2017,8,3,20.474
2017,8,4,19.907
2017,8,5,19.369
2017,8,6,19.001
2017,8,7,18.831
2017,8,8,18.888
2017,8,9,18.407
2017,8,10,18.095
2017,8,11,17.925
2017,8,12,17.5
2017,8,13,17.019
2017,8,14,17.869
2017,8,15,17.359
2017,8,16,16.538
2017,8,17,16
2017,8,18,15.603
2017,8,19,15.178
2017,8,20,14.895
2017,8,21,14.697
2017,8,22,14.584
2017,8,23,14.357
2017,8,24,14.98
2017,8,25,14.357
2017,8,26,13.819
2017,8,27,13.508
2017,8,28,13.224
2017,8,29,13.196
2017,8,30,12.913
2017,8,31,13.083
2017,9,1,12.771
2017,9,2,12.601
2017,9,3,12.403
2017,9,4,12.12
2017,9,5,12.007
2017,9,6,12.063
2017,9,7,12.035
2017,9,8,11.95
2017,9,9,12.205
2017,9,10,12.573
2017,9,11,12.12
2017,9,12,11.809
2017,9,13,11.809
2017,9,14,11.809
2017,9,15,12.375
2017,9,16,12.432
2017,9,17,12.318
2017,9,18,12.8
2017,9,19,17.472
2017,9,20,16.481
2017,9,21,17.699
2017,9,22,16.651
2017,9,23,15.745
2017,9,24,14.98
2017,9,25,14.499
2017,9,26,14.216
2017,9,27,14.046
2017,9,28,13.847
2017,9,29,13.593
2017,9,30,13.904
