USGS,13141500,CAMAS,CREEK,NR,BLAINE,ID
13141500,4/8/71,5800,1971,4,8,164.2437018
13141500,4/9/71,5400,1971,4,9,152.9165499
13141500,4/10/71,4900,1971,4,10,138.7576101
13141500,4/11/71,4100,1971,4,11,116.1033064
13141500,4/12/71,3100,1971,4,12,87.78542681
13141500,4/13/71,2600,1971,4,13,73.626487
13141500,4/14/71,2400,1971,4,14,67.96291108
13141500,4/15/71,2450,1971,4,15,69.37880506
13141500,4/16/71,2650,1971,4,16,75.04238098
13141500,4/17/71,2580,1971,4,17,73.06012941
13141500,4/18/71,2420,1971,4,18,68.52926867
13141500,4/19/71,1930,1971,4,19,54.65350766
13141500,4/20/71,1660,1971,4,20,47.00768016
13141500,4/21/71,1730,1971,4,21,48.98993174
13141500,4/22/71,1650,1971,4,22,46.72450137
13141500,4/23/71,1900,1971,4,23,53.80397127
13141500,4/24/71,2060,1971,4,24,58.33483201
13141500,4/25/71,1960,1971,4,25,55.50304405
13141500,4/26/71,1660,1971,4,26,47.00768016
13141500,4/27/71,1490,1971,4,27,42.19364063
13141500,4/28/71,1430,1971,4,28,40.49456785
13141500,4/29/71,1230,1971,4,29,34.83099193
13141500,4/30/71,1160,1971,4,30,32.84874035
13141500,5/1/71,1160,1971,5,1,32.84874035
13141500,5/2/71,1220,1971,5,2,34.54781313
13141500,5/3/71,1330,1971,5,3,37.66277989
13141500,5/4/71,1430,1971,5,4,40.49456785
13141500,5/5/71,1420,1971,5,5,40.21138905
13141500,5/6/71,1370,1971,5,6,38.79549507
13141500,5/7/71,1390,1971,5,7,39.36185267
13141500,5/8/71,1420,1971,5,8,40.21138905
13141500,5/9/71,1430,1971,5,9,40.49456785
13141500,5/10/71,1370,1971,5,10,38.79549507
13141500,5/11/71,1330,1971,5,11,37.66277989
13141500,5/12/71,1270,1971,5,12,35.96370711
13141500,5/13/71,1290,1971,5,13,36.5300647
13141500,5/14/71,1310,1971,5,14,37.0964223
13141500,5/15/71,1270,1971,5,15,35.96370711
13141500,5/16/71,1170,1971,5,16,33.13191915
13141500,5/17/71,1070,1971,5,17,30.30013119
13141500,5/18/71,957,1971,5,18,27.10021079
13141500,5/19/71,848,1971,5,19,24.01356191
13141500,5/20/71,767,1971,5,20,21.71981367
13141500,5/21/71,743,1971,5,21,21.04018455
13141500,5/22/71,725,1971,5,22,20.53046272
13141500,5/23/71,662,1971,5,23,18.74643631
13141500,5/24/71,620,1971,5,24,17.55708536
13141500,5/25/71,603,1971,5,25,17.07568141
13141500,5/26/71,603,1971,5,26,17.07568141
13141500,5/27/71,638,1971,5,27,18.06680719
13141500,5/28/71,683,1971,5,28,19.34111178
13141500,5/29/71,715,1971,5,29,20.24728393
13141500,5/30/71,729,1971,5,30,20.64373424
13141500,5/31/71,739,1971,5,31,20.92691304
13141500,6/1/71,722,1971,6,1,20.44550908
13141500,6/2/71,662,1971,6,2,18.74643631
13141500,6/3/71,603,1971,6,3,17.07568141
13141500,6/4/71,543,1971,6,4,15.37660863
13141500,6/5/71,491,1971,6,5,13.90407889
13141500,6/6/71,445,1971,6,6,12.60145643
13141500,6/7/71,410,1971,6,7,11.61033064
13141500,6/8/71,393,1971,6,8,11.12892669
13141500,6/9/71,396,1971,6,9,11.21388033
13141500,6/10/71,410,1971,6,10,11.61033064
13141500,6/11/71,435,1971,6,11,12.31827763
13141500,6/12/71,452,1971,6,12,12.79968159
13141500,6/13/71,445,1971,6,13,12.60145643
13141500,6/14/71,428,1971,6,14,12.12005248
13141500,6/15/71,410,1971,6,15,11.61033064
13141500,6/16/71,386,1971,6,16,10.93070153
13141500,6/17/71,361,1971,6,17,10.22275454
13141500,6/18/71,351,1971,6,18,9.939575745
13141500,6/19/71,337,1971,6,19,9.54312543
13141500,6/20/71,320,1971,6,20,9.061721477
13141500,6/21/71,309,1971,6,21,8.750224801
13141500,6/22/71,303,1971,6,22,8.580317524
13141500,6/23/71,299,1971,6,23,8.467046005
13141500,6/24/71,289,1971,6,24,8.183867209
13141500,6/25/71,279,1971,6,25,7.900688413
13141500,6/26/71,275,1971,6,26,7.787416894
13141500,6/27/71,306,1971,6,27,8.665271162
13141500,6/28/71,316,1971,6,28,8.948449959
13141500,6/29/71,289,1971,6,29,8.183867209
13141500,6/30/71,246,1971,6,30,6.966198385
13141500,7/1/71,215,1971,7,1,6.088344117
13141500,7/2/71,201,1971,7,2,5.691893803
13141500,7/3/71,192,1971,7,3,5.437032886
13141500,7/4/71,181,1971,7,4,5.12553621
13141500,7/5/71,176,1971,7,5,4.983946812
13141500,7/6/71,164,1971,7,6,4.644132257
13141500,7/7/71,154,1971,7,7,4.360953461
13141500,7/8/71,143,1971,7,8,4.049456785
13141500,7/9/71,130,1971,7,9,3.68132435
13141500,7/10/71,124,1971,7,10,3.511417072
13141500,7/11/71,118,1971,7,11,3.341509795
13141500,7/12/71,101,1971,7,12,2.860105841
13141500,7/13/71,101,1971,7,13,2.860105841
13141500,7/14/71,84,1971,7,14,2.378701888
13141500,7/15/71,86,1971,7,15,2.435337647
13141500,7/16/71,81,1971,7,16,2.293748249
13141500,7/17/71,57,1971,7,17,1.614119138
13141500,7/18/71,48,1971,7,18,1.359258222
13141500,7/19/71,42,1971,7,19,1.189350944
13141500,7/20/71,45,1971,7,20,1.274304583
13141500,7/21/71,43,1971,7,21,1.217668823
13141500,7/22/71,42,1971,7,22,1.189350944
13141500,7/23/71,41,1971,7,23,1.161033064
13141500,7/24/71,40,1971,7,24,1.132715185
13141500,7/25/71,40,1971,7,25,1.132715185
13141500,7/26/71,39,1971,7,26,1.104397305
13141500,7/27/71,29,1971,7,27,0.821218509
13141500,7/28/71,33,1971,7,28,0.934490027
13141500,7/29/71,29,1971,7,29,0.821218509
13141500,7/30/71,23,1971,7,30,0.651311231
13141500,7/31/71,22,1971,7,31,0.622993352
13141500,8/1/71,21,1971,8,1,0.594675472
13141500,8/2/71,22,1971,8,2,0.622993352
13141500,8/3/71,21,1971,8,3,0.594675472
13141500,8/4/71,18,1971,8,4,0.509721833
13141500,8/5/71,17,1971,8,5,0.481403953
13141500,8/6/71,20,1971,8,6,0.566357592
13141500,8/7/71,24,1971,8,7,0.679629111
13141500,8/8/71,26,1971,8,8,0.73626487
13141500,8/9/71,25,1971,8,9,0.70794699
13141500,8/10/71,23,1971,8,10,0.651311231
13141500,8/11/71,21,1971,8,11,0.594675472
13141500,8/12/71,20,1971,8,12,0.566357592
13141500,8/13/71,20,1971,8,13,0.566357592
13141500,8/14/71,19,1971,8,14,0.538039713
13141500,8/15/71,18,1971,8,15,0.509721833
13141500,8/16/71,20,1971,8,16,0.566357592
13141500,8/17/71,21,1971,8,17,0.594675472
13141500,8/18/71,21,1971,8,18,0.594675472
13141500,8/19/71,21,1971,8,19,0.594675472
13141500,8/20/71,20,1971,8,20,0.566357592
13141500,8/21/71,20,1971,8,21,0.566357592
13141500,8/22/71,18,1971,8,22,0.509721833
13141500,8/23/71,16,1971,8,23,0.453086074
13141500,8/24/71,15,1971,8,24,0.424768194
13141500,8/25/71,14,1971,8,25,0.396450315
13141500,8/26/71,14,1971,8,26,0.396450315
13141500,8/27/71,13,1971,8,27,0.368132435
13141500,8/28/71,13,1971,8,28,0.368132435
13141500,8/29/71,15,1971,8,29,0.424768194
13141500,8/30/71,24,1971,8,30,0.679629111
13141500,8/31/71,19,1971,8,31,0.538039713
13141500,9/1/71,17,1971,9,1,0.481403953
13141500,9/2/71,16,1971,9,2,0.453086074
13141500,9/3/71,17,1971,9,3,0.481403953
13141500,9/4/71,17,1971,9,4,0.481403953
13141500,9/5/71,17,1971,9,5,0.481403953
13141500,9/6/71,16,1971,9,6,0.453086074
13141500,9/7/71,17,1971,9,7,0.481403953
13141500,9/8/71,16,1971,9,8,0.453086074
13141500,9/9/71,15,1971,9,9,0.424768194
13141500,9/10/71,13,1971,9,10,0.368132435
13141500,9/11/71,12,1971,9,11,0.339814555
13141500,9/12/71,11,1971,9,12,0.311496676
13141500,9/13/71,11,1971,9,13,0.311496676
13141500,9/14/71,11,1971,9,14,0.311496676
13141500,9/15/71,9,1971,9,15,0.254860917
13141500,9/16/71,8,1971,9,16,0.226543037
13141500,9/17/71,8.4,1971,9,17,0.237870189
13141500,9/18/71,9,1971,9,18,0.254860917
13141500,9/19/71,9.5,1971,9,19,0.269019856
13141500,9/20/71,10,1971,9,20,0.283178796
13141500,9/21/71,10,1971,9,21,0.283178796
13141500,9/22/71,11,1971,9,22,0.311496676
13141500,9/23/71,11,1971,9,23,0.311496676
13141500,9/24/71,10,1971,9,24,0.283178796
13141500,9/25/71,10,1971,9,25,0.283178796
13141500,9/26/71,10,1971,9,26,0.283178796
13141500,9/27/71,10,1971,9,27,0.283178796
13141500,9/28/71,11,1971,9,28,0.311496676
13141500,9/29/71,12,1971,9,29,0.339814555
13141500,9/30/71,13,1971,9,30,0.368132435
13141500,10/1/71,12,1971,10,1,0.339814555
13141500,10/2/71,11,1971,10,2,0.311496676
13141500,10/3/71,11,1971,10,3,0.311496676
13141500,10/4/71,11,1971,10,4,0.311496676
13141500,10/5/71,11,1971,10,5,0.311496676
13141500,10/6/71,12,1971,10,6,0.339814555
13141500,10/7/71,13,1971,10,7,0.368132435
13141500,10/8/71,14,1971,10,8,0.396450315
13141500,10/9/71,16,1971,10,9,0.453086074
13141500,10/10/71,18,1971,10,10,0.509721833
13141500,10/11/71,20,1971,10,11,0.566357592
13141500,10/12/71,22,1971,10,12,0.622993352
13141500,10/13/71,23,1971,10,13,0.651311231
13141500,10/14/71,32,1971,10,14,0.906172148
13141500,10/15/71,31,1971,10,15,0.877854268
13141500,10/16/71,35,1971,10,16,0.991125787
13141500,10/17/71,37,1971,10,17,1.047761546
13141500,10/18/71,36,1971,10,18,1.019443666
13141500,10/19/71,37,1971,10,19,1.047761546
13141500,10/20/71,37,1971,10,20,1.047761546
13141500,10/21/71,39,1971,10,21,1.104397305
13141500,10/22/71,39,1971,10,22,1.104397305
13141500,10/23/71,37,1971,10,23,1.047761546
13141500,10/24/71,37,1971,10,24,1.047761546
13141500,10/25/71,37,1971,10,25,1.047761546
13141500,10/26/71,37,1971,10,26,1.047761546
13141500,10/27/71,37,1971,10,27,1.047761546
13141500,10/28/71,37,1971,10,28,1.047761546
13141500,10/29/71,35,1971,10,29,0.991125787
13141500,10/30/71,36,1971,10,30,1.019443666
13141500,10/31/71,36,1971,10,31,1.019443666
13141500,11/1/71,38,1971,11,1,1.076079425
13141500,11/2/71,36,1971,11,2,1.019443666
13141500,11/3/71,38,1971,11,3,1.076079425
13141500,11/4/71,38,1971,11,4,1.076079425
13141500,11/5/71,43,1971,11,5,1.217668823
13141500,11/6/71,42,1971,11,6,1.189350944
13141500,11/7/71,40,1971,11,7,1.132715185
13141500,11/8/71,39,1971,11,8,1.104397305
13141500,11/9/71,41,1971,11,9,1.161033064
13141500,11/10/71,45,1971,11,10,1.274304583
13141500,11/11/71,47,1971,11,11,1.330940342
13141500,11/12/71,49,1971,11,12,1.387576101
13141500,11/13/71,53,1971,11,13,1.50084762
13141500,11/14/71,56,1971,11,14,1.585801258
13141500,11/15/71,54,1971,11,15,1.529165499
13141500,11/16/71,49,1971,11,16,1.387576101
13141500,11/17/71,45,1971,11,17,1.274304583
13141500,11/18/71,42,1971,11,18,1.189350944
13141500,11/19/71,40,1971,11,19,1.132715185
13141500,11/20/71,42,1971,11,20,1.189350944
13141500,11/21/71,47,1971,11,21,1.330940342
13141500,11/22/71,49,1971,11,22,1.387576101
13141500,11/23/71,44,1971,11,23,1.245986703
13141500,11/24/71,44,1971,11,24,1.245986703
13141500,11/25/71,46,1971,11,25,1.302622462
13141500,11/26/71,46,1971,11,26,1.302622462
13141500,11/27/71,44,1971,11,27,1.245986703
13141500,11/28/71,40,1971,11,28,1.132715185
13141500,11/29/71,44,1971,11,29,1.245986703
13141500,11/30/71,47,1971,11,30,1.330940342
13141500,12/1/71,37,1971,12,1,1.047761546
13141500,12/2/71,39,1971,12,2,1.104397305
13141500,12/3/71,43,1971,12,3,1.217668823
13141500,12/4/71,37,1971,12,4,1.047761546
13141500,12/5/71,41,1971,12,5,1.161033064
13141500,12/6/71,45,1971,12,6,1.274304583
13141500,12/7/71,37,1971,12,7,1.047761546
13141500,12/8/71,35,1971,12,8,0.991125787
13141500,12/9/71,40,1971,12,9,1.132715185
13141500,12/10/71,40,1971,12,10,1.132715185
13141500,12/11/71,38,1971,12,11,1.076079425
13141500,12/12/71,39,1971,12,12,1.104397305
13141500,12/13/71,37,1971,12,13,1.047761546
13141500,12/14/71,37,1971,12,14,1.047761546
13141500,12/15/71,37,1971,12,15,1.047761546
13141500,12/16/71,37,1971,12,16,1.047761546
13141500,12/17/71,39,1971,12,17,1.104397305
13141500,12/18/71,38,1971,12,18,1.076079425
13141500,12/19/71,36,1971,12,19,1.019443666
13141500,12/20/71,39,1971,12,20,1.104397305
13141500,12/21/71,40,1971,12,21,1.132715185
13141500,12/22/71,41,1971,12,22,1.161033064
13141500,12/23/71,43,1971,12,23,1.217668823
13141500,12/24/71,44,1971,12,24,1.245986703
13141500,12/25/71,46,1971,12,25,1.302622462
13141500,12/26/71,45,1971,12,26,1.274304583
13141500,12/27/71,37,1971,12,27,1.047761546
13141500,12/28/71,37,1971,12,28,1.047761546
13141500,12/29/71,41,1971,12,29,1.161033064
13141500,12/30/71,40,1971,12,30,1.132715185
13141500,12/31/71,38,1971,12,31,1.076079425
13141500,1/1/72,39,1972,1,1,1.104397305
13141500,1/2/72,40,1972,1,2,1.132715185
13141500,1/3/72,34,1972,1,3,0.962807907
13141500,1/4/72,32,1972,1,4,0.906172148
13141500,1/5/72,35,1972,1,5,0.991125787
13141500,1/6/72,37,1972,1,6,1.047761546
13141500,1/7/72,39,1972,1,7,1.104397305
13141500,1/8/72,39,1972,1,8,1.104397305
13141500,1/9/72,37,1972,1,9,1.047761546
13141500,1/10/72,34,1972,1,10,0.962807907
13141500,1/11/72,36,1972,1,11,1.019443666
13141500,1/12/72,37,1972,1,12,1.047761546
13141500,1/13/72,35,1972,1,13,0.991125787
13141500,1/14/72,34,1972,1,14,0.962807907
13141500,1/15/72,35,1972,1,15,0.991125787
13141500,1/16/72,36,1972,1,16,1.019443666
13141500,1/17/72,37,1972,1,17,1.047761546
13141500,1/18/72,38,1972,1,18,1.076079425
13141500,1/19/72,40,1972,1,19,1.132715185
13141500,1/20/72,41,1972,1,20,1.161033064
13141500,1/21/72,48,1972,1,21,1.359258222
13141500,1/22/72,48,1972,1,22,1.359258222
13141500,1/23/72,41,1972,1,23,1.161033064
13141500,1/24/72,34,1972,1,24,0.962807907
13141500,1/25/72,37,1972,1,25,1.047761546
13141500,1/26/72,41,1972,1,26,1.161033064
13141500,1/27/72,37,1972,1,27,1.047761546
13141500,1/28/72,37,1972,1,28,1.047761546
13141500,1/29/72,33,1972,1,29,0.934490027
13141500,1/30/72,33,1972,1,30,0.934490027
13141500,1/31/72,36,1972,1,31,1.019443666
13141500,2/1/72,37,1972,2,1,1.047761546
13141500,2/2/72,37,1972,2,2,1.047761546
13141500,2/3/72,38,1972,2,3,1.076079425
13141500,2/4/72,38,1972,2,4,1.076079425
13141500,2/5/72,39,1972,2,5,1.104397305
13141500,2/6/72,40,1972,2,6,1.132715185
13141500,2/7/72,40,1972,2,7,1.132715185
13141500,2/8/72,40,1972,2,8,1.132715185
13141500,2/9/72,38,1972,2,9,1.076079425
13141500,2/10/72,36,1972,2,10,1.019443666
13141500,2/11/72,37,1972,2,11,1.047761546
13141500,2/12/72,39,1972,2,12,1.104397305
13141500,2/13/72,40,1972,2,13,1.132715185
13141500,2/14/72,37,1972,2,14,1.047761546
13141500,2/15/72,37,1972,2,15,1.047761546
13141500,2/16/72,39,1972,2,16,1.104397305
13141500,2/17/72,38,1972,2,17,1.076079425
13141500,2/18/72,39,1972,2,18,1.104397305
13141500,2/19/72,38,1972,2,19,1.076079425
13141500,2/20/72,39,1972,2,20,1.104397305
13141500,2/21/72,40,1972,2,21,1.132715185
13141500,2/22/72,42,1972,2,22,1.189350944
13141500,2/23/72,43,1972,2,23,1.217668823
13141500,2/24/72,43,1972,2,24,1.217668823
13141500,2/25/72,43,1972,2,25,1.217668823
13141500,2/26/72,49,1972,2,26,1.387576101
13141500,2/27/72,57,1972,2,27,1.614119138
13141500,2/28/72,78,1972,2,28,2.20879461
13141500,2/29/72,90,1972,2,29,2.548609165
13141500,3/1/72,82,1972,3,1,2.322066128
13141500,3/2/72,88,1972,3,2,2.491973406
13141500,3/3/72,106,1972,3,3,3.001695239
13141500,3/4/72,106,1972,3,4,3.001695239
13141500,3/5/72,134,1972,3,5,3.794595869
13141500,3/6/72,179,1972,3,6,5.068900451
13141500,3/7/72,210,1972,3,7,5.946754719
13141500,3/8/72,266,1972,3,8,7.532555978
13141500,3/9/72,316,1972,3,9,8.948449959
13141500,3/10/72,359,1972,3,10,10.16611878
13141500,3/11/72,442,1972,3,11,12.51650279
13141500,3/12/72,616,1972,3,12,17.44381384
13141500,3/13/72,869,1972,3,13,24.60823739
13141500,3/14/72,1330,1972,3,14,37.66277989
13141500,3/15/72,2360,1972,3,15,66.83019589
13141500,3/16/72,2640,1972,3,16,74.75920219
13141500,3/17/72,2920,1972,3,17,82.68820848
13141500,3/18/72,3020,1972,3,18,85.51999644
13141500,3/19/72,3080,1972,3,19,87.21906922
13141500,3/20/72,3000,1972,3,20,84.95363885
13141500,3/21/72,3090,1972,3,21,87.50224801
13141500,3/22/72,3290,1972,3,22,93.16582394
13141500,3/23/72,3490,1972,3,23,98.82939986
13141500,3/24/72,2950,1972,3,24,83.53774487
13141500,3/25/72,2250,1972,3,25,63.71522914
13141500,3/26/72,1620,1972,3,26,45.87496498
13141500,3/27/72,1130,1972,3,27,31.99920397
13141500,3/28/72,927,1972,3,28,26.2506744
13141500,3/29/72,880,1972,3,29,24.91973406
13141500,3/30/72,830,1972,3,30,23.50384008
13141500,3/31/72,790,1972,3,31,22.3711249
13141500,4/1/72,810,1972,4,1,22.93748249
13141500,4/2/72,840,1972,4,2,23.78701888
13141500,4/3/72,910,1972,4,3,25.76927045
13141500,4/4/72,940,1972,4,4,26.61880684
13141500,4/5/72,1020,1972,4,5,28.88423721
13141500,4/6/72,1220,1972,4,6,34.54781313
13141500,4/7/72,1330,1972,4,7,37.66277989
13141500,4/8/72,1210,1972,4,8,34.26463433
13141500,4/9/72,1120,1972,4,9,31.71602517
13141500,4/10/72,1050,1972,4,10,29.7337736
13141500,4/11/72,990,1972,4,11,28.03470082
13141500,4/12/72,1030,1972,4,12,29.167416
13141500,4/13/72,890,1972,4,13,25.20291286
13141500,4/14/72,800,1972,4,14,22.65430369
13141500,4/15/72,770,1972,4,15,21.8047673
13141500,4/16/72,790,1972,4,16,22.3711249
13141500,4/17/72,750,1972,4,17,21.23840971
13141500,4/18/72,700,1972,4,18,19.82251573
13141500,4/19/72,668,1972,4,19,18.91634358
13141500,4/20/72,630,1972,4,20,17.84026416
13141500,4/21/72,630,1972,4,21,17.84026416
13141500,4/22/72,616,1972,4,22,17.44381384
13141500,4/23/72,638,1972,4,23,18.06680719
13141500,4/24/72,642,1972,4,24,18.18007871
13141500,4/25/72,597,1972,4,25,16.90577413
13141500,4/26/72,657,1972,4,26,18.60484691
13141500,4/27/72,627,1972,4,27,17.75531052
13141500,4/28/72,597,1972,4,28,16.90577413
13141500,4/29/72,590,1972,4,29,16.70754897
13141500,4/30/72,604,1972,4,30,17.10399929
13141500,5/1/72,593,1972,5,1,16.79250261
13141500,5/2/72,542,1972,5,2,15.34829075
13141500,5/3/72,530,1972,5,3,15.0084762
13141500,5/4/72,542,1972,5,4,15.34829075
13141500,5/5/72,575,1972,5,5,16.28278078
13141500,5/6/72,601,1972,5,6,17.01904565
13141500,5/7/72,616,1972,5,7,17.44381384
13141500,5/8/72,627,1972,5,8,17.75531052
13141500,5/9/72,619,1972,5,9,17.52876748
13141500,5/10/72,608,1972,5,10,17.21727081
13141500,5/11/72,571,1972,5,11,16.16950926
13141500,5/12/72,545,1972,5,12,15.43324439
13141500,5/13/72,527,1972,5,13,14.92352256
13141500,5/14/72,516,1972,5,14,14.61202588
13141500,5/15/72,512,1972,5,15,14.49875436
13141500,5/16/72,512,1972,5,16,14.49875436
13141500,5/17/72,519,1972,5,17,14.69697952
13141500,5/18/72,519,1972,5,18,14.69697952
13141500,5/19/72,505,1972,5,19,14.30052921
13141500,5/20/72,493,1972,5,20,13.96071465
13141500,5/21/72,512,1972,5,21,14.49875436
13141500,5/22/72,527,1972,5,22,14.92352256
13141500,5/23/72,508,1972,5,23,14.38548284
13141500,5/24/72,453,1972,5,24,12.82799947
13141500,5/25/72,406,1972,5,25,11.49705912
13141500,5/26/72,377,1972,5,26,10.67584062
13141500,5/27/72,359,1972,5,27,10.16611878
13141500,5/28/72,352,1972,5,28,9.967893625
13141500,5/29/72,355,1972,5,29,10.05284726
13141500,5/30/72,370,1972,5,30,10.47761546
13141500,5/31/72,377,1972,5,31,10.67584062
13141500,6/1/72,391,1972,6,1,11.07229093
13141500,6/2/72,391,1972,6,2,11.07229093
13141500,6/3/72,388,1972,6,3,10.98733729
13141500,6/4/72,384,1972,6,4,10.87406577
13141500,6/5/72,366,1972,6,5,10.36434394
13141500,6/6/72,359,1972,6,6,10.16611878
13141500,6/7/72,366,1972,6,7,10.36434394
13141500,6/8/72,399,1972,6,8,11.29883397
13141500,6/9/72,388,1972,6,9,10.98733729
13141500,6/10/72,399,1972,6,10,11.29883397
13141500,6/11/72,391,1972,6,11,11.07229093
13141500,6/12/72,370,1972,6,12,10.47761546
13141500,6/13/72,348,1972,6,13,9.854622106
13141500,6/14/72,320,1972,6,14,9.061721477
13141500,6/15/72,282,1972,6,15,7.985642052
13141500,6/16/72,256,1972,6,16,7.249377182
13141500,6/17/72,253,1972,6,17,7.164423543
13141500,6/18/72,219,1972,6,18,6.201615636
13141500,6/19/72,196,1972,6,19,5.550304405
13141500,6/20/72,179,1972,6,20,5.068900451
13141500,6/21/72,169,1972,6,21,4.785721655
13141500,6/22/72,159,1972,6,22,4.502542859
13141500,6/23/72,144,1972,6,23,4.077774665
13141500,6/24/72,128,1972,6,24,3.624688591
13141500,6/25/72,137,1972,6,25,3.879549507
13141500,6/26/72,126,1972,6,26,3.568052832
13141500,6/27/72,111,1972,6,27,3.143284637
13141500,6/28/72,102,1972,6,28,2.888423721
13141500,6/29/72,93,1972,6,29,2.633562804
13141500,6/30/72,90,1972,6,30,2.548609165
13141500,7/1/72,77,1972,7,1,2.18047673
13141500,7/2/72,71,1972,7,2,2.010569453
13141500,7/3/72,67,1972,7,3,1.897297934
13141500,7/4/72,71,1972,7,4,2.010569453
13141500,7/5/72,71,1972,7,5,2.010569453
13141500,7/6/72,69,1972,7,6,1.953933693
13141500,7/7/72,66,1972,7,7,1.868980055
13141500,7/8/72,60,1972,7,8,1.699072777
13141500,7/9/72,53,1972,7,9,1.50084762
13141500,7/10/72,49,1972,7,10,1.387576101
13141500,7/11/72,47,1972,7,11,1.330940342
13141500,7/12/72,44,1972,7,12,1.245986703
13141500,7/13/72,39,1972,7,13,1.104397305
13141500,7/14/72,34,1972,7,14,0.962807907
13141500,7/15/72,28,1972,7,15,0.792900629
13141500,7/16/72,24,1972,7,16,0.679629111
13141500,7/17/72,18,1972,7,17,0.509721833
13141500,7/18/72,15,1972,7,18,0.424768194
13141500,7/19/72,12,1972,7,19,0.339814555
13141500,7/20/72,12,1972,7,20,0.339814555
13141500,7/21/72,12,1972,7,21,0.339814555
13141500,7/22/72,12,1972,7,22,0.339814555
13141500,7/23/72,12,1972,7,23,0.339814555
13141500,7/24/72,11,1972,7,24,0.311496676
13141500,7/25/72,9.5,1972,7,25,0.269019856
13141500,7/26/72,9.9,1972,7,26,0.280347008
13141500,7/27/72,8.6,1972,7,27,0.243533765
13141500,7/28/72,9.9,1972,7,28,0.280347008
13141500,7/29/72,12,1972,7,29,0.339814555
13141500,7/30/72,12,1972,7,30,0.339814555
13141500,7/31/72,9.5,1972,7,31,0.269019856
13141500,8/1/72,14,1972,8,1,0.396450315
13141500,8/2/72,17,1972,8,2,0.481403953
13141500,8/3/72,14,1972,8,3,0.396450315
13141500,8/4/72,11,1972,8,4,0.311496676
13141500,8/5/72,10,1972,8,5,0.283178796
13141500,8/6/72,10,1972,8,6,0.283178796
13141500,8/7/72,10,1972,8,7,0.283178796
13141500,8/8/72,10,1972,8,8,0.283178796
13141500,8/9/72,10,1972,8,9,0.283178796
13141500,8/10/72,10,1972,8,10,0.283178796
13141500,8/11/72,10,1972,8,11,0.283178796
13141500,8/12/72,10,1972,8,12,0.283178796
13141500,8/13/72,10,1972,8,13,0.283178796
13141500,8/14/72,10,1972,8,14,0.283178796
13141500,8/15/72,11,1972,8,15,0.311496676
13141500,8/16/72,13,1972,8,16,0.368132435
13141500,8/17/72,12,1972,8,17,0.339814555
13141500,8/18/72,12,1972,8,18,0.339814555
13141500,8/19/72,11,1972,8,19,0.311496676
13141500,8/20/72,11,1972,8,20,0.311496676
13141500,8/21/72,11,1972,8,21,0.311496676
13141500,8/22/72,10,1972,8,22,0.283178796
13141500,8/23/72,10,1972,8,23,0.283178796
13141500,8/24/72,10,1972,8,24,0.283178796
13141500,8/25/72,10,1972,8,25,0.283178796
